id,observed_on_string,time_observed_at,user_login,url,image_url,Location details,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name,tree species,percent canopy cover,tree diameter-centimeters,lichen percent north,lichen percent east,lichen percent south,lichen percent west,lichen air quality index score,bark ph,Comments
148871572,2/12/2023,,jthicks,https://www.inaturalist.org/observations/148871572,https://inaturalist-open-data.s3.amazonaws.com/photos/256443835/medium.jpg,"Angler's Cove, Black Butte Lake, CA",39.816521,-122.364069,Common Lichens,Lecanoromycetes,common lichens,Fungi,Quercus sp.,,76,24,71,31,4,3,,
148871704,2/12/2023,,jthicks,https://www.inaturalist.org/observations/148871704,https://inaturalist-open-data.s3.amazonaws.com/photos/256444011/medium.jpg,"Angler's Cove, Black Butte Lake, CA",39.816521,-122.364069,Common Lichens,Lecanoromycetes,common lichens,Fungi,Quercus sp.,,76,24,71,31,4,3,,
148872081,2/12/2023,,jthicks,https://www.inaturalist.org/observations/148872081,https://inaturalist-open-data.s3.amazonaws.com/photos/256444574/medium.jpg,"Angler's Cove, Black Butte Lake, CA",39.816521,-122.364069,Common Lichens,Lecanoromycetes,common lichens,Fungi,Quercus sp.,,84,9,28,63,3,3,,
148872260,2/12/2023,,jthicks,https://www.inaturalist.org/observations/148872260,https://inaturalist-open-data.s3.amazonaws.com/photos/256444975/medium.jpg,"Angler's Cove, Black Butte Lake, CA",39.816521,-122.364069,Common Lichens,Lecanoromycetes,common lichens,Fungi,Quercus sp.,,84,9,28,63,3,3,,
148872337,2/12/2023,,jthicks,https://www.inaturalist.org/observations/148872337,https://inaturalist-open-data.s3.amazonaws.com/photos/256445055/medium.jpg,"Angler's Cove, Black Butte Lake, CA",39.816521,-122.364069,Common Lichens,Lecanoromycetes,common lichens,Fungi,Quercus sp.,,84,9,28,63,3,3,,
148872390,2/12/2023,,jthicks,https://www.inaturalist.org/observations/148872390,https://inaturalist-open-data.s3.amazonaws.com/photos/256445151/medium.jpg,"Angler's Cove, Black Butte Lake, CA",39.816521,-122.364069,Common Lichens,Lecanoromycetes,common lichens,Fungi,Quercus sp.,,84,9,28,63,3,3,,
148872422,2/12/2023,,jthicks,https://www.inaturalist.org/observations/148872422,https://inaturalist-open-data.s3.amazonaws.com/photos/256445260/medium.jpg,"Angler's Cove, Black Butte Lake, CA",39.816521,-122.364069,Common Lichens,Lecanoromycetes,common lichens,Fungi,Quercus sp.,,84,9,28,63,3,3,,
148872556,2/12/2023,,jthicks,https://www.inaturalist.org/observations/148872556,https://inaturalist-open-data.s3.amazonaws.com/photos/256445462/medium.jpg,"Angler's Cove, Black Butte Lake, CA",39.816521,-122.364069,Common Lichens,Lecanoromycetes,common lichens,Fungi,Quercus sp.,,61,2,3,19,11,3,,
148872688,2/12/2023,,jthicks,https://www.inaturalist.org/observations/148872688,https://inaturalist-open-data.s3.amazonaws.com/photos/256445744/medium.jpg,"Angler's Cove, Black Butte Lake, CA",39.816521,-122.364069,Common Lichens,Lecanoromycetes,common lichens,Fungi,Quercus sp.,,61,2,3,19,11,3,,
148872721,2/12/2023,,jthicks,https://www.inaturalist.org/observations/148872721,https://inaturalist-open-data.s3.amazonaws.com/photos/256445837/medium.jpg,"Angler's Cove, Black Butte Lake, CA",39.816521,-122.364069,Common Lichens,Lecanoromycetes,common lichens,Fungi,Quercus sp.,,61,2,3,19,11,3,,
148872790,2/12/2023,,jthicks,https://www.inaturalist.org/observations/148872790,https://inaturalist-open-data.s3.amazonaws.com/photos/256445948/medium.jpg,"Angler's Cove, Black Butte Lake, CA",39.816521,-122.364069,Common Lichens,Lecanoromycetes,common lichens,Fungi,Quercus sp.,,61,2,3,19,11,3,,
148872816,2/12/2023,,jthicks,https://www.inaturalist.org/observations/148872816,https://inaturalist-open-data.s3.amazonaws.com/photos/256446019/medium.jpg,"Angler's Cove, Black Butte Lake, CA",39.816521,-122.364069,Common Lichens,Lecanoromycetes,common lichens,Fungi,Quercus sp.,,61,2,3,19,11,3,,
148883887,2023-02-15 15:26:12-08:00,2023-02-15 23:26:12 UTC,ari246,https://www.inaturalist.org/observations/148883887,https://static.inaturalist.org/photos/256468173/medium.jpg,"California State University, Chico, Chico, CA, US",39.73120833,-121.8445367,common lichens,Lecanoromycetes,common lichens,Fungi,,,46.25,15,7,20,87,3,,
148910907,2/10/2023 17:17,2023-02-11 01:17:17 UTC,jano7160,https://www.inaturalist.org/observations/148910907,https://inaturalist-open-data.s3.amazonaws.com/photos/256519016/medium.jpeg,"Chico, CA 95926, USA",39.74159298,-121.820211,sunburst lichen,Lecanoromycetes,sunburst lichen,Fungi,,,12,71,72,70,69,6,,
148912737,2023-02-16 10:18:26-08:00,2023-02-16 18:18:26 UTC,ddjackson,https://www.inaturalist.org/observations/148912737,https://inaturalist-open-data.s3.amazonaws.com/photos/256522740/medium.jpg,"California State University, Chico, Chico, CA, US",39.73087537,-121.8453597,,Flavoplaca,,Fungi,Quercus sp.,40,70,37,100,100,68,6,,
148913032,2023-02-16 10:22:27-08:00,2023-02-16 18:22:27 UTC,ddjackson,https://www.inaturalist.org/observations/148913032,https://inaturalist-open-data.s3.amazonaws.com/photos/256523131/medium.jpg,"California State University, Chico, Chico, CA, US",39.73063317,-121.8455781,,Candelaria concolor,Candleflame Lichen,Fungi,Quercus sp.,10,84.4,1,1,27,17,6,,
148913225,2023-02-16 10:25:52-08:00,2023-02-16 18:25:52 UTC,ddjackson,https://www.inaturalist.org/observations/148913225,https://inaturalist-open-data.s3.amazonaws.com/photos/256523565/medium.jpg,"California State University, Chico, Chico, CA, US",39.73089833,-121.8451749,,Candelaria concolor,Candleflame Lichen,Fungi,ponderosa pine,10,22.68,10,15,17,60,6,,
148913369,2023-02-16 10:29:40-08:00,2023-02-16 18:29:40 UTC,ddjackson,https://www.inaturalist.org/observations/148913369,https://inaturalist-open-data.s3.amazonaws.com/photos/256523784/medium.jpg,"California State University, Chico, Chico, CA, US",39.73117343,-121.8444923,,Candelaria concolor,Candleflame Lichen,Fungi,sycamore,10,50,92,17,88,100,6,,
148913985,2/16/2023,,ajgerdes,https://www.inaturalist.org/observations/148913985,https://inaturalist-open-data.s3.amazonaws.com/photos/256524692/medium.jpg,611 W 5th St Chico,39.72442,-121.84261,Common Lichens,Lecanoromycetes,common lichens,Fungi,October Glory Maple,,77.35,56,12,0,0,6,,
148914232,2/16/2023,,ajgerdes,https://www.inaturalist.org/observations/148914232,https://inaturalist-open-data.s3.amazonaws.com/photos/256525092/medium.jpg,611 w 5th st chico,39.724734,-121.842896,Common Lichens,Lecanoromycetes,common lichens,Fungi,Limber Pine,,69.71,50,16,15,10,3,,
148914340,2/16/2023,,ajgerdes,https://www.inaturalist.org/observations/148914340,https://inaturalist-open-data.s3.amazonaws.com/photos/256525332/medium.jpg,611 w 5th st chico,39.724795,-121.842594,Common Lichens,Lecanoromycetes,common lichens,Fungi,Oregon Ash,,45.52,12,2,0,0,3,,
148914518,2/16/2023,,ajgerdes,https://www.inaturalist.org/observations/148914518,https://inaturalist-open-data.s3.amazonaws.com/photos/256525629/medium.jpg,611 w 5th st chico,39.724794,-121.842586,Common Lichens,Lecanoromycetes,common lichens,Fungi,Black Walnut,,36.29,84,8,0,0,6,,
148917130,2/16/2023 11:16,2023-02-16 19:16:08 UTC,ssinkovich,https://www.inaturalist.org/observations/148917130,https://static.inaturalist.org/photos/256530533/medium.jpeg,"Chico, CA 95928, USA",39.51725788,-121.8759749,,Lecanoromycetes,common lichens,Fungi,Fremont Cottonwood,,36,56,25,59,57,3,,
149234529,2023-02-19 11:02:26-05:00,2023-02-19 16:02:26 UTC,jcason11,https://www.inaturalist.org/observations/149234529,https://inaturalist-open-data.s3.amazonaws.com/photos/257125022/medium.jpg,"Bears Way, Blairsville, GA, US",34.91304481,-84.09643138,,Lecanoromycetes,common lichens,Fungi,scarlet oak,0,46.085,9,17,20,54,9,,
149493575,2023-02-23 10:22:45-08:00,2023-02-23 18:22:45 UTC,lukefiermonti,https://www.inaturalist.org/observations/149493575,https://static.inaturalist.org/photos/257611432/medium.jpg,"Mission Park, Spokane, WA, US",47.67027,-117.39308,Hooded Sunburst Lichen,Xanthomendoza fallax,Hooded Sunburst Lichen,Fungi,Sycamore,,35.2,90,40,82,36,3,,
149493918,2023-02-23 10:30:47-08:00,2023-02-23 18:30:47 UTC,lukefiermonti,https://www.inaturalist.org/observations/149493918,https://static.inaturalist.org/photos/257612266/medium.jpg,"Mission Park, Spokane, WA, US",47.67028333,-117.3924117,,Candelariaceae,,Fungi,Sycamore,,31.3,100,20,17,100,3,,
149574022,2023-02-23 16:54:12-05:00,2023-02-23 21:54:12 UTC,devanilizbeth,https://www.inaturalist.org/observations/149574022,https://inaturalist-open-data.s3.amazonaws.com/photos/257762810/medium.jpg,,,,,Flavoparmelia caperata,common greenshield lichen,Fungi,Ulmus americana,0.3,74.33,55,31,28,46,6,,
149574652,2023-02-23 17:30:51-05:00,2023-02-23 22:30:51 UTC,devanilizbeth,https://www.inaturalist.org/observations/149574652,https://inaturalist-open-data.s3.amazonaws.com/photos/257763676/medium.jpg,"Kennesaw State University, Marietta, GA, US",33.93688833,-84.52095,,Lecanoromycetes,common lichens,Fungi,Pinus palustris,1.23,71.68,59,43,0,0,6,,
149583257,2023-02-24 16:02:25-05:00,2023-02-24 21:02:25 UTC,m3m3m5,https://www.inaturalist.org/observations/149583257,https://inaturalist-open-data.s3.amazonaws.com/photos/257780140/medium.jpg,"Georgia Gwinnett College, Lawrenceville, GA, US",33.98008064,-84.00441335,,Lecanoromycetes,common lichens,Fungi,,2,73.25,42,25,40,23,9,,
149583695,2023-02-24 15:38:45-05:00,2023-02-24 20:38:45 UTC,faithfreeman201777,https://www.inaturalist.org/observations/149583695,https://inaturalist-open-data.s3.amazonaws.com/photos/257781135/medium.jpg,"Heritage Oaks Ct, Dacula, GA, US",34.00881945,-83.904495,,Lecanoromycetes,common lichens,Fungi,Acer rebrum,0.02,13.04,61,41,28,43,6,,
149585426,2023-02-24 16:36:33-05:00,2023-02-24 21:36:33 UTC,m3m3m5,https://www.inaturalist.org/observations/149585426,https://inaturalist-open-data.s3.amazonaws.com/photos/257784285/medium.jpg,"Georgia Gwinnett College, Lawrenceville, GA, US",33.98034497,-84.00457621,,Lecanoromycetes,common lichens,Fungi,,32,63.69,10,6,3,7,9,,
149585430,2023-02-24 14:54:36-05:00,2023-02-24 19:54:36 UTC,kpham3,https://www.inaturalist.org/observations/149585430,https://inaturalist-open-data.s3.amazonaws.com/photos/257784287/medium.jpg,"Sims Lake Park, Suwanee, GA, US",34.07464803,-84.07742294,,Lecanoromycetes,common lichens,Fungi,,0.05,26.1,52,73,1,1,6,,
149692829,2023-02-25 14:54:09-05:00,2023-02-25 19:54:09 UTC,jcason11,https://www.inaturalist.org/observations/149692829,https://inaturalist-open-data.s3.amazonaws.com/photos/257983685/medium.jpg,"Smoke Hill Dr, Hoschton, GA, US",34.06641117,-83.86803333,,Parmeliaceae,shield lichens and allies,Fungi,Black Cherry,37.6,34.77,3,53,14,11,6,,
149693133,2023-02-25 14:57:47-05:00,2023-02-25 19:57:47 UTC,jcason11,https://www.inaturalist.org/observations/149693133,https://inaturalist-open-data.s3.amazonaws.com/photos/257984209/medium.jpg,"Smoke Hill Dr, Hoschton, GA, US",34.0662,-83.868255,,Lecanoromycetes,common lichens,Fungi,Tulip poplar,24.7,64.28,6,3,21,5,6,,
149790524,2023-02-26 18:20:21-05:00,2023-02-26 23:20:21 UTC,hanin2,https://www.inaturalist.org/observations/149790524,https://static.inaturalist.org/photos/258166649/medium.jpg,"Coast Oak Cir, Lawrenceville, GA, US",33.922275,-83.98463333,,Fungi,Fungi Including Lichens,Fungi,,0,36.76,1,11,24,18,6,,
149925823,2023-02-28 15:05:43-05:00,2023-02-28 20:05:43 UTC,mcdan_atw0100,https://www.inaturalist.org/observations/149925823,https://inaturalist-open-data.s3.amazonaws.com/photos/258425852/medium.jpg,"McDaniel College, Westminster, MD, US",39.5835767,-77.00283419,,Lecanoromycetes,common lichens,Fungi,Liridendron tulipifera,,42.67,93,64,29,42,6,,
150153471,2023-03-02 14:44:30-08:00,2023-03-02 22:44:30 UTC,madybrondeau,https://www.inaturalist.org/observations/150153471,https://inaturalist-open-data.s3.amazonaws.com/photos/258854170/medium.jpg,"E Augusta Ave, Spokane, WA, US",47.67243667,-117.3925167,,Fungi,Fungi Including Lichens,Fungi,Red Oak,,23.87,68,69,61,47,6,,
150351303,2023-03-05 14:13:05-08:00,2023-03-05 22:13:05 UTC,nabiel,https://www.inaturalist.org/observations/150351303,https://static.inaturalist.org/photos/259447701/medium.jpg,"Dublin Blvd, Dublin, CA, US",37.70326686,-121.910126,Lichen on alder tree,Lecanoromycetes,common lichens,Fungi,Alnus sp.,2.75,35,0,26,0,0,1,,
150460217,2023-03-05 14:39:43-08:00,2023-03-05 22:39:43 UTC,nabiel,https://www.inaturalist.org/observations/150460217,https://static.inaturalist.org/photos/259447919/medium.jpg,"Laurel Creek Dr, Pleasanton, CA, US",37.68719101,-121.9343521,Oak tree lichen,Lecanoromycetes,common lichens,Fungi,Quercus sp.,10,240,75,87,100,100,3,,
150612639,2023-03-08 14:18:27-08:00,2023-03-08 22:18:27 UTC,gomesgrant,https://www.inaturalist.org/observations/150612639,https://inaturalist-open-data.s3.amazonaws.com/photos/259739176/medium.jpg,"Rosemary Common, Livermore, CA, US",37.72440333,-121.7192617,,Candelaria,Candleflame Lichens,Fungi,Quercus sp.,0.12,30.76,45,0,0,0,6,,
150612749,2023-03-08 14:24:27-08:00,2023-03-08 22:24:27 UTC,gomesgrant,https://www.inaturalist.org/observations/150612749,https://inaturalist-open-data.s3.amazonaws.com/photos/259739383/medium.jpg,"Tiffany Common, Livermore, CA, US",37.72453333,-121.7207417,,Candelaria,Candleflame Lichens,Fungi,Quercus sp.,0.06,28.43,39,15,0,70,6,,
150612836,2023-03-08 14:34:15-08:00,2023-03-08 22:34:15 UTC,gomesgrant,https://www.inaturalist.org/observations/150612836,https://inaturalist-open-data.s3.amazonaws.com/photos/259739622/medium.jpg,"Tiffany Common, Livermore, CA, US",37.72450333,-121.72097,,Candelaria,Candleflame Lichens,Fungi,Quercus sp.,0.49,31.43,35,5,0,8,6,,
150613071,2023-03-08 14:41:07-08:00,2023-03-08 22:41:07 UTC,gomesgrant,https://www.inaturalist.org/observations/150613071,https://inaturalist-open-data.s3.amazonaws.com/photos/259740287/medium.jpg,"Calla Lily Common, Livermore, CA, US",37.72461667,-121.7217033,,Candelaria,Candleflame Lichens,Fungi,Quercus sp.,1.65,31.79,8,3,5,27,6,,
150613148,2023-03-08 14:50:40-08:00,2023-03-08 22:50:40 UTC,gomesgrant,https://www.inaturalist.org/observations/150613148,https://inaturalist-open-data.s3.amazonaws.com/photos/259740535/medium.jpg,"Water Lily Common, Livermore, CA, US",37.72322833,-121.723275,,Candelaria,Candleflame Lichens,Fungi,Quercus sp.,0.93,36.62,15,42,0,0,6,,
150690744,2023-02-09 14:11:04-08:00,2023-02-09 22:11:04 UTC,schencksm,https://www.inaturalist.org/observations/150690744,https://inaturalist-open-data.s3.amazonaws.com/photos/259887665/medium.jpg,"Sycamore Grove Park - Livermore Area Recreation and Park District, Livermore, CA, US",37.63974667,-121.7806333,,Lecanoromycetes,common lichens,Fungi,Coast Live Oak,7.86,49.5,7,2,6,4,6,,
150690966,2023-02-09 14:23:08-08:00,2023-02-09 22:23:08 UTC,schencksm,https://www.inaturalist.org/observations/150690966,https://inaturalist-open-data.s3.amazonaws.com/photos/259888006/medium.jpg,"Sycamore Grove Park - Livermore Area Recreation and Park District, Livermore, CA, US",37.63963333,-121.7807917,Common Lichens,Lecanoromycetes,common lichens,Fungi,Holly,12.08,45.1,6,1,27,11,6,,
150691557,2023-02-09 14:18:41-08:00,2023-02-09 22:18:41 UTC,schencksm,https://www.inaturalist.org/observations/150691557,https://inaturalist-open-data.s3.amazonaws.com/photos/259889265/medium.jpg,"Sycamore Grove Park - Livermore Area Recreation and Park District, Livermore, CA, US",37.63955,-121.7805417,,Lecanoromycetes,common lichens,Fungi,Coast Live Oak,12.36,64.3,2,4,0,0,6,,
150691761,2023-02-09 14:29:54-08:00,2023-02-09 22:29:54 UTC,schencksm,https://www.inaturalist.org/observations/150691761,https://inaturalist-open-data.s3.amazonaws.com/photos/259889581/medium.jpg,"Sycamore Grove Park - Livermore Area Recreation and Park District, Livermore, CA, US",37.63969167,-121.7810283,,Lecanoromycetes,common lichens,Fungi,Holly,2.43,53.4,10,2,7,2,6,,
150691885,2023-02-09 14:43:26-08:00,2023-02-09 22:43:26 UTC,schencksm,https://www.inaturalist.org/observations/150691885,https://inaturalist-open-data.s3.amazonaws.com/photos/259889922/medium.jpg,"Sycamore Grove Park - Livermore Area Recreation and Park District, Livermore, CA, US",37.63906333,-121.7791367,,Lecanoromycetes,common lichens,Fungi,Coast Live Oak,7.46,40.6,1,0,0,3,6,,
151006067,2023-02-19 17:28:14-05:00,2023-02-19 22:28:14 UTC,marlyma,https://www.inaturalist.org/observations/151006067,https://inaturalist-open-data.s3.amazonaws.com/photos/260484063/medium.jpg,"Bay Creek Park, Loganville, GA, US",33.88393833,-83.921395,common greenshield lichen,Flavoparmelia caperata,common greenshield lichen,Fungi,,2.36,19.4,42,57,38,36,6,,
151446548,2023-03-17 15:54:41-07:00,2023-03-17 22:54:41 UTC,bwalker95,https://www.inaturalist.org/observations/151446548,https://inaturalist-open-data.s3.amazonaws.com/photos/261312171/medium.jpg,"Newman, CA, US",37.32237457,-120.9806163,Teloschistaceae,Xanthomendoza,,Fungi,Cherry Plum,69.83,22,78,28,76,72,3,,
151447706,2023-03-07 18:12:51-08:00,2023-03-08 02:12:51 UTC,bwalker95,https://www.inaturalist.org/observations/151447706,https://inaturalist-open-data.s3.amazonaws.com/photos/261314175/medium.jpg,"N St, Newman, CA, US",37.31778271,-121.0219318,Crustose,Lecanoromycetes,common lichens,Fungi,Redbud,42.05,25,4,17,53,26,3,,
151458357,2023-03-17 14:41:25-07:00,2023-03-17 21:41:25 UTC,bwalker95,https://www.inaturalist.org/observations/151458357,https://inaturalist-open-data.s3.amazonaws.com/photos/261334907/medium.jpg,"William Rae Sherman Park, Newman, CA, US",37.32118333,-121.005525,,Xanthoria parietina,Common Sunburst Lichen,Fungi,Pinus sp.,8.7,21,51,25,9,10,6,,
151459120,2023-03-17 15:32:12-07:00,2023-03-17 22:32:12 UTC,bwalker95,https://www.inaturalist.org/observations/151459120,https://inaturalist-open-data.s3.amazonaws.com/photos/261336062/medium.jpg,"N St, Newman, CA, US",37.309005,-121.0194472,Foliose,Lecanoromycetes,common lichens,Fungi,Quercus sp.,15.74,19,78,32,30,13,6,,
95764485,9/20/2021,,sdotap17,https://www.inaturalist.org/observations/95764485,https://inaturalist-open-data.s3.amazonaws.com/photos/159019585/medium.jpg,Delaware OH,40.298672,-83.067965,,Bryophyta,mosses,Plantae,Acer saccharum,53.66,43.93,13,16,22,0,3,,
95764682,9/20/2021,,sdotap17,https://www.inaturalist.org/observations/95764682,https://inaturalist-open-data.s3.amazonaws.com/photos/159019956/medium.jpg,"Delaware, OH",40.298672,-83.067965,,Bryophyta,mosses,Plantae,Acer saccharin,69.9,26.42,19,0,10,3,3,,
96637876,Wed Sep 29 2021 19:55:16 GMT-0400 (EDT),2021-09-29 23:55:16 UTC,ssspears,https://www.inaturalist.org/observations/96637876,https://inaturalist-open-data.s3.amazonaws.com/photos/160573240/medium.jpg,"Birch Bend, Delaware, OH, US",40.282801,-83.0706055,Scaleworts,Frullania,Scaleworts,Plantae,Acer saccharum,40.77,23.2,29,33,22,20,6,,
98566302,Tue Oct 12 2021 08:36:36 GMT-0500 (CDT),2021-10-12 08:36:36 UTC,kristensorrells,https://www.inaturalist.org/observations/98566302,https://inaturalist-open-data.s3.amazonaws.com/photos/164133865/medium.jpg,"Blake Way, Ada, OK, US",34.75721167,-96.65313,,Ulmus alata,Winged Elm,Plantae,Ulmus alata,34.44,5.47,3,4,5,3,3,,
98569544,Tue Oct 12 2021 13:39:33 GMT-0500 (CDT),2021-10-12 13:39:33 UTC,colt_bartling,https://www.inaturalist.org/observations/98569544,https://inaturalist-open-data.s3.amazonaws.com/photos/164140589/medium.jpg,"S Wintersmith Dr, Ada, OK, US",34.75696752,-96.65339496,,Bryopsida,joint-toothed mosses,Plantae,,14,8.04,11,16,13,8,6,,
